Hugo_Symbol	dN	dS	dN/dS
ZNF230	7	1	6.9999930000070005
ZNF507	7	1	6.9999930000070005
ZNF182	7	1	6.9999930000070005
TNIP3	7	1	6.9999930000070005
ANKRD26	7	1	6.9999930000070005
DRG2	7	1	6.9999930000070005
TESK2	7	1	6.9999930000070005
DPPA4	7	1	6.9999930000070005
ANKRD36	7	1	6.9999930000070005
EED	7	1	6.9999930000070005
TCF3	7	1	6.9999930000070005
ZCCHC16	7	1	6.9999930000070005
EEA1	7	1	6.9999930000070005
ALCAM	7	1	6.9999930000070005
TRIM28	7	1	6.9999930000070005
SMOX	7	1	6.9999930000070005
ALDH8A1	7	1	6.9999930000070005
TCF4	7	1	6.9999930000070005
TCF21	7	1	6.9999930000070005
ANXA13	7	1	6.9999930000070005
SMARCE1	7	1	6.9999930000070005
SMC2	7	1	6.9999930000070005
ALDH3B2	7	1	6.9999930000070005
ZBTB18	7	1	6.9999930000070005
ZSCAN5A	7	1	6.9999930000070005
CYP4X1	7	1	6.9999930000070005
TEPP	7	1	6.9999930000070005
TCHH	48	7	6.85714187755116
ZNF646	27	4	6.749998312500422
MTUS2	27	4	6.749998312500422
CNTLN	27	4	6.749998312500422
ERBB4	47	7	6.714284755102177
LRFN3	20	3	6.666664444445185
POP1	20	3	6.666664444445185
KIRREL	20	3	6.666664444445185
MAN2B2	20	3	6.666664444445185
ZNF667	20	3	6.666664444445185
HSPA12A	20	3	6.666664444445185
ZC3H4	20	3	6.666664444445185
ASCC3	26	4	6.4999983750004064
SPHKAP	26	4	6.4999983750004064
TNRC6A	26	4	6.4999983750004064
RALGAPB	13	2	6.499996750001625
NOLC1	13	2	6.499996750001625
EML3	13	2	6.499996750001625
CEP170	13	2	6.499996750001625
TNS4	13	2	6.499996750001625
TNRC6C	13	2	6.499996750001625
CYP26A1	13	2	6.499996750001625
TRIM29	13	2	6.499996750001625
IARS	13	2	6.499996750001625
UBN2	13	2	6.499996750001625
HECA	13	2	6.499996750001625
DOCK7	13	2	6.499996750001625
NRAP	13	2	6.499996750001625
ADAM19	13	2	6.499996750001625
PKP1	13	2	6.499996750001625
GAK	13	2	6.499996750001625
ESRRG	13	2	6.499996750001625
MTHFR	13	2	6.499996750001625
CYP4F22	13	2	6.499996750001625
ITGAL	13	2	6.499996750001625
GAD2	13	2	6.499996750001625
ADAD1	13	2	6.499996750001625
KIF15	13	2	6.499996750001625
WAPAL	13	2	6.499996750001625
ARNT2	13	2	6.499996750001625
ARHGAP5	13	2	6.499996750001625
SP100	13	2	6.499996750001625
SYT3	13	2	6.499996750001625
MYO5C	13	2	6.499996750001625
CES2	13	2	6.499996750001625
PLK1	13	2	6.499996750001625
BCAS3	13	2	6.499996750001625
TMEM131	13	2	6.499996750001625
SEC31B	13	2	6.499996750001625
ABCA10	13	2	6.499996750001625
OR2AK2	13	2	6.499996750001625
ROCK1	13	2	6.499996750001625
CGNL1	13	2	6.499996750001625
NRP1	13	2	6.499996750001625
SCAP	13	2	6.499996750001625
CNTNAP3	13	2	6.499996750001625
CR2	13	2	6.499996750001625
FES	13	2	6.499996750001625
CUL1	19	3	6.333331222222926
PCNX	19	3	6.333331222222926
RUSC1	19	3	6.333331222222926
LAMB4	19	3	6.333331222222926
KDM5B	19	3	6.333331222222926
MMP16	19	3	6.333331222222926
CTNNB1	19	3	6.333331222222926
MADD	19	3	6.333331222222926
CAMSAP1	19	3	6.333331222222926
NALCN	50	8	6.249999218750098
SCN2A	31	5	6.1999987600002475
SCN9A	31	5	6.1999987600002475
ZNF804B	36	6	5.999999000000167
EDNRB	30	5	5.99999880000024
ARID2	24	4	5.999998500000375
TIE1	24	4	5.999998500000375
KHDRBS2	18	3	5.999998000000667
GRIK3	18	3	5.999998000000667
ARHGEF10L	18	3	5.999998000000667
PRKD1	18	3	5.999998000000667
ZP4	18	3	5.999998000000667
ATAD2	18	3	5.999998000000667
ZNF676	18	3	5.999998000000667
TRPM6	18	3	5.999998000000667
PRX	18	3	5.999998000000667
PMFBP1	12	2	5.9999970000015
KCNMB2	12	2	5.9999970000015
WDR35	12	2	5.9999970000015
ST18	12	2	5.9999970000015
GPRC6A	12	2	5.9999970000015
ACTRT2	12	2	5.9999970000015
ANKRD35	12	2	5.9999970000015
ANTXR1	12	2	5.9999970000015
THADA	12	2	5.9999970000015
XKR7	12	2	5.9999970000015
PRKG1	12	2	5.9999970000015
KRT3	12	2	5.9999970000015
DYRK2	12	2	5.9999970000015
MFSD6	12	2	5.9999970000015
CCDC97	12	2	5.9999970000015
MLXIPL	12	2	5.9999970000015
PPP1R12B	12	2	5.9999970000015
CSGALNACT1	12	2	5.9999970000015
PPEF2	12	2	5.9999970000015
SUN1	12	2	5.9999970000015
KIAA1324L	12	2	5.9999970000015
ADNP	12	2	5.9999970000015
SAMD4B	12	2	5.9999970000015
ATP5J2-PTCD1	12	2	5.9999970000015
GRXCR1	12	2	5.9999970000015
SEL1L3	12	2	5.9999970000015
ITSN2	12	2	5.9999970000015
PASD1	12	2	5.9999970000015
ZNF845	12	2	5.9999970000015
NUP160	12	2	5.9999970000015
TROAP	12	2	5.9999970000015
OR4M2	12	2	5.9999970000015
NLRC4	12	2	5.9999970000015
IRF2	12	2	5.9999970000015
DQX1	12	2	5.9999970000015
HLA-F	12	2	5.9999970000015
OR2L8	12	2	5.9999970000015
INTS3	12	2	5.9999970000015
ALOX12B	12	2	5.9999970000015
P2RY6	12	2	5.9999970000015
TP53BP1	12	2	5.9999970000015
TOPBP1	12	2	5.9999970000015
TYW1	12	2	5.9999970000015
ABCC2	12	2	5.9999970000015
PDIA5	12	2	5.9999970000015
ENPP2	12	2	5.9999970000015
PAPOLB	12	2	5.9999970000015
SRRM4	12	2	5.9999970000015
SOS2	12	2	5.9999970000015
SLC9A4	12	2	5.9999970000015
ARID5B	12	2	5.9999970000015
TTF2	12	2	5.9999970000015
HDC	12	2	5.9999970000015
AQPEP	12	2	5.9999970000015
TPH2	12	2	5.9999970000015
SPOCK1	12	2	5.9999970000015
OLFM3	12	2	5.9999970000015
CLTCL1	12	2	5.9999970000015
PABPC1	6	1	5.999994000006001
CYP51A1	6	1	5.999994000006001
WNT5B	6	1	5.999994000006001
MAP9	6	1	5.999994000006001
GGTLC1	6	1	5.999994000006001
ECT2	6	1	5.999994000006001
TSPAN12	6	1	5.999994000006001
WNT7B	6	1	5.999994000006001
TIGD3	6	1	5.999994000006001
TSSK2	6	1	5.999994000006001
PAGE3	6	1	5.999994000006001
OR13F1	6	1	5.999994000006001
PRSS12	6	1	5.999994000006001
DKK3	6	1	5.999994000006001
CD101	6	1	5.999994000006001
TRA2B	6	1	5.999994000006001
TRA2A	6	1	5.999994000006001
MB21D1	6	1	5.999994000006001
PSMC3	6	1	5.999994000006001
GLB1	6	1	5.999994000006001
OR11H4	6	1	5.999994000006001
MBNL1	6	1	5.999994000006001
TM9SF3	6	1	5.999994000006001
CBLC	6	1	5.999994000006001
OR2C3	6	1	5.999994000006001
TSGA10	6	1	5.999994000006001
FOSB	6	1	5.999994000006001
FOXA3	6	1	5.999994000006001
FAM161B	6	1	5.999994000006001
LYZL2	6	1	5.999994000006001
CYP39A1	6	1	5.999994000006001
YY1	6	1	5.999994000006001
BFAR	6	1	5.999994000006001
TRIM34	6	1	5.999994000006001
LRRC6	6	1	5.999994000006001
ZBTB14	6	1	5.999994000006001
FOXL2	6	1	5.999994000006001
ALDH4A1	6	1	5.999994000006001
GNL3L	6	1	5.999994000006001
OR52J3	6	1	5.999994000006001
TERF2	6	1	5.999994000006001
RAG2	6	1	5.999994000006001
YTHDF3	6	1	5.999994000006001
ADAM30	6	1	5.999994000006001
PTAFR	6	1	5.999994000006001
PTPN4	6	1	5.999994000006001
MAP3K1	6	1	5.999994000006001
CYP2S1	6	1	5.999994000006001
METTL22	6	1	5.999994000006001
AKR1B1	6	1	5.999994000006001
OR2T34	6	1	5.999994000006001
XYLB	6	1	5.999994000006001
C2orf43	6	1	5.999994000006001
OS9	6	1	5.999994000006001
MAOA	6	1	5.999994000006001
OR51B4	6	1	5.999994000006001
ANKRD40	6	1	5.999994000006001
MAN1B1	6	1	5.999994000006001
YARS	6	1	5.999994000006001
BIRC2	6	1	5.999994000006001
YBX3	6	1	5.999994000006001
PAPOLG	6	1	5.999994000006001
DMTN	6	1	5.999994000006001
C1orf198	6	1	5.999994000006001
VRK2	6	1	5.999994000006001
TMPRSS13	6	1	5.999994000006001
POLH	6	1	5.999994000006001
AMACR	6	1	5.999994000006001
DNAJC21	6	1	5.999994000006001
NHSL2	6	1	5.999994000006001
PHTF1	6	1	5.999994000006001
MTMR9	6	1	5.999994000006001
GABRP	6	1	5.999994000006001
DNAJC17	6	1	5.999994000006001
CAPN11	6	1	5.999994000006001
CRY2	6	1	5.999994000006001
NIPA1	6	1	5.999994000006001
CPNE3	6	1	5.999994000006001
POMGNT1	6	1	5.999994000006001
MTF2	6	1	5.999994000006001
GAL3ST4	6	1	5.999994000006001
POLE2	6	1	5.999994000006001
FYN	6	1	5.999994000006001
PIGM	6	1	5.999994000006001
FBXW4	6	1	5.999994000006001
RALBP1	6	1	5.999994000006001
TNFRSF9	6	1	5.999994000006001
VN1R2	6	1	5.999994000006001
NAIF1	6	1	5.999994000006001
NAA16	6	1	5.999994000006001
PLEKHA8	6	1	5.999994000006001
FCER1A	6	1	5.999994000006001
NCBP1	6	1	5.999994000006001
CARM1	6	1	5.999994000006001
FGD2	6	1	5.999994000006001
PNMA2	6	1	5.999994000006001
NEU3	6	1	5.999994000006001
PIGV	6	1	5.999994000006001
PNPLA5	6	1	5.999994000006001
MYL2	6	1	5.999994000006001
MSANTD4	6	1	5.999994000006001
CYTH1	6	1	5.999994000006001
PRKAR2B	6	1	5.999994000006001
MKNK2	6	1	5.999994000006001
TULP3	6	1	5.999994000006001
FARP2	6	1	5.999994000006001
DMWD	6	1	5.999994000006001
C1orf141	6	1	5.999994000006001
MLTK	6	1	5.999994000006001
ANGPT4	6	1	5.999994000006001
CPT1B	6	1	5.999994000006001
GDPD3	6	1	5.999994000006001
PHF19	6	1	5.999994000006001
DOLK	6	1	5.999994000006001
ADCK1	6	1	5.999994000006001
DNM1	6	1	5.999994000006001
OCRL	6	1	5.999994000006001
MFSD9	6	1	5.999994000006001
PRICKLE4	6	1	5.999994000006001
PARP12	6	1	5.999994000006001
PBX4	6	1	5.999994000006001
PPP2R2D	6	1	5.999994000006001
FJX1	6	1	5.999994000006001
PCDHGC5	6	1	5.999994000006001
BTN2A1	6	1	5.999994000006001
PGAM2	6	1	5.999994000006001
C18orf54	6	1	5.999994000006001
NPY5R	6	1	5.999994000006001
DNAJC10	6	1	5.999994000006001
PPAT	6	1	5.999994000006001
PDHX	6	1	5.999994000006001
GBAS	6	1	5.999994000006001
PDE4D	6	1	5.999994000006001
DOK7	6	1	5.999994000006001
NTN1	6	1	5.999994000006001
MORC4	6	1	5.999994000006001
CCDC62	6	1	5.999994000006001
AHR	6	1	5.999994000006001
CYP27A1	6	1	5.999994000006001
OR10R2	6	1	5.999994000006001
OR56A1	6	1	5.999994000006001
KBTBD6	6	1	5.999994000006001
COG6	6	1	5.999994000006001
KNG1	6	1	5.999994000006001
SLC12A2	6	1	5.999994000006001
TAF15	6	1	5.999994000006001
RTN4IP1	6	1	5.999994000006001
TADA3	6	1	5.999994000006001
SKIV2L2	6	1	5.999994000006001
SCNN1B	6	1	5.999994000006001
EPSTI1	6	1	5.999994000006001
IGHV2-70	6	1	5.999994000006001
SEPN1	6	1	5.999994000006001
RIBC1	6	1	5.999994000006001
SPHK1	6	1	5.999994000006001
ERGIC3	6	1	5.999994000006001
RIT2	6	1	5.999994000006001
TAF1A	6	1	5.999994000006001
KCNN3	6	1	5.999994000006001
ABCD1	6	1	5.999994000006001
CDR2	6	1	5.999994000006001
GPR97	6	1	5.999994000006001
RUVBL1	6	1	5.999994000006001
ZNF404	6	1	5.999994000006001
TAF7	6	1	5.999994000006001
GTF2F1	6	1	5.999994000006001
CLCN5	6	1	5.999994000006001
KRT31	6	1	5.999994000006001
AP2M1	6	1	5.999994000006001
KRT79	6	1	5.999994000006001
HYAL2	6	1	5.999994000006001
CLDN17	6	1	5.999994000006001
HTR1D	6	1	5.999994000006001
SNX32	6	1	5.999994000006001
RNASE9	6	1	5.999994000006001
RTF1	6	1	5.999994000006001
ZNF100	6	1	5.999994000006001
RPSA	6	1	5.999994000006001
CHRNA10	6	1	5.999994000006001
RPL7A	6	1	5.999994000006001
COCH	6	1	5.999994000006001
EIF2B5	6	1	5.999994000006001
STAU2	6	1	5.999994000006001
KIAA0141	6	1	5.999994000006001
SFRP1	6	1	5.999994000006001
STRC	6	1	5.999994000006001
SFTPB	6	1	5.999994000006001
STYK1	6	1	5.999994000006001
SFXN3	6	1	5.999994000006001
KIAA1407	6	1	5.999994000006001
ASUN	6	1	5.999994000006001
SPATS2L	6	1	5.999994000006001
ZNF207	6	1	5.999994000006001
EVI2B	6	1	5.999994000006001
ETV5	6	1	5.999994000006001
RRP9	6	1	5.999994000006001
CENPB	6	1	5.999994000006001
SERPINC1	6	1	5.999994000006001
GPRC5C	6	1	5.999994000006001
SERPINB8	6	1	5.999994000006001
ZNF174	6	1	5.999994000006001
SPATA2	6	1	5.999994000006001
ESPN	6	1	5.999994000006001
SERPINA11	6	1	5.999994000006001
RNF26	6	1	5.999994000006001
SH2D3A	6	1	5.999994000006001
IPO11	6	1	5.999994000006001
ELMO2	6	1	5.999994000006001
KIAA1009	6	1	5.999994000006001
TAS1R1	6	1	5.999994000006001
KRTAP26-1	6	1	5.999994000006001
GPCPD1	6	1	5.999994000006001
SAMM50	6	1	5.999994000006001
ACVRL1	6	1	5.999994000006001
SLC6A20	6	1	5.999994000006001
ITIH3	6	1	5.999994000006001
HEXB	6	1	5.999994000006001
SLC5A1	6	1	5.999994000006001
CDC6	6	1	5.999994000006001
RBM14	6	1	5.999994000006001
LMBRD2	6	1	5.999994000006001
ACAD9	6	1	5.999994000006001
SLC43A2	6	1	5.999994000006001
LINGO4	6	1	5.999994000006001
BCAT1	6	1	5.999994000006001
LIMS1	6	1	5.999994000006001
SRSF4	6	1	5.999994000006001
TCTE1	6	1	5.999994000006001
CDC40	6	1	5.999994000006001
SLC7A6	6	1	5.999994000006001
SPNS3	6	1	5.999994000006001
CLVS2	6	1	5.999994000006001
ACADSB	6	1	5.999994000006001
GP2	6	1	5.999994000006001
ZP1	6	1	5.999994000006001
ZBTB24	6	1	5.999994000006001
CMTR2	6	1	5.999994000006001
ADAM12	6	1	5.999994000006001
ZYX	6	1	5.999994000006001
ZNF350	6	1	5.999994000006001
SRPK2	6	1	5.999994000006001
CD82	6	1	5.999994000006001
ARC	6	1	5.999994000006001
ZFP69B	6	1	5.999994000006001
ZNF333	6	1	5.999994000006001
SLC35A3	6	1	5.999994000006001
ZDHHC14	6	1	5.999994000006001
ASB1	6	1	5.999994000006001
TBC1D15	6	1	5.999994000006001
LBP	6	1	5.999994000006001
SSX5	6	1	5.999994000006001
RDH8	6	1	5.999994000006001
ZFP14	6	1	5.999994000006001
RALYL	6	1	5.999994000006001
GPR143	6	1	5.999994000006001
HSDL1	6	1	5.999994000006001
ACD	6	1	5.999994000006001
ACTL6A	6	1	5.999994000006001
HSD3B7	6	1	5.999994000006001
DHTKD1	6	1	5.999994000006001
LCTL	6	1	5.999994000006001
SLC25A51	6	1	5.999994000006001
TCEAL5	6	1	5.999994000006001
HOXC5	6	1	5.999994000006001
ATP6AP1	6	1	5.999994000006001
FAM114A2	6	1	5.999994000006001
ANXA2	6	1	5.999994000006001
HNRNPK	6	1	5.999994000006001
HNRNPR	6	1	5.999994000006001
SLC2A2	6	1	5.999994000006001
RPL9	6	1	5.999994000006001
SEMA4C	6	1	5.999994000006001
LGR5	6	1	5.999994000006001
RBMS1	6	1	5.999994000006001
SNRK	6	1	5.999994000006001
PZP	29	5	5.799998840000232
GRM8	23	4	5.749998562500359
GRIA1	23	4	5.749998562500359
MYO7B	23	4	5.749998562500359
PIK3C2B	23	4	5.749998562500359
IMPG2	23	4	5.749998562500359
SIPA1L2	40	7	5.7142848979593
KIF2B	34	6	5.66666572222238
ADAMTS12	34	6	5.66666572222238
AMPD3	17	3	5.666664777778407
HECW2	17	3	5.666664777778407
DEPDC5	17	3	5.666664777778407
CCDC135	17	3	5.666664777778407
PRICKLE1	17	3	5.666664777778407
TAF1	17	3	5.666664777778407
MYO9A	17	3	5.666664777778407
SLC12A1	17	3	5.666664777778407
SYTL2	17	3	5.666664777778407
CDHR2	17	3	5.666664777778407
DISP2	17	3	5.666664777778407
AGTPBP1	17	3	5.666664777778407
ATP8B4	17	3	5.666664777778407
OR5D13	17	3	5.666664777778407
FLRT2	28	5	5.599998880000224
RGS12	28	5	5.599998880000224
LRP5	33	6	5.499999083333486
ABCB1	22	4	5.499998625000344
PCNXL3	22	4	5.499998625000344
ZNF99	22	4	5.499998625000344
TUSC3	22	4	5.499998625000344
MYO5A	22	4	5.499998625000344
JUP	11	2	5.499997250001375
HELZ	11	2	5.499997250001375
OR5J2	11	2	5.499997250001375
ZNF808	11	2	5.499997250001375
HK2	11	2	5.499997250001375
HMGCLL1	11	2	5.499997250001375
TRIM72	11	2	5.499997250001375
JAK3	11	2	5.499997250001375
SMG8	11	2	5.499997250001375
ISM1	11	2	5.499997250001375
SEMG2	11	2	5.499997250001375
PCF11	11	2	5.499997250001375
SESTD1	11	2	5.499997250001375
INPPL1	11	2	5.499997250001375
CRISPLD1	11	2	5.499997250001375
FGF6	11	2	5.499997250001375
INO80	11	2	5.499997250001375
ASTE1	11	2	5.499997250001375
NTRK2	11	2	5.499997250001375
ASAP3	11	2	5.499997250001375
PHEX	11	2	5.499997250001375
IL1RAPL2	11	2	5.499997250001375
FPR2	11	2	5.499997250001375
IGSF9	11	2	5.499997250001375
PARP1	11	2	5.499997250001375
ASB10	11	2	5.499997250001375
GABRA6	11	2	5.499997250001375
RANBP6	11	2	5.499997250001375
GABRA2	11	2	5.499997250001375
RXFP2	11	2	5.499997250001375
ZC3H6	11	2	5.499997250001375
RBM46	11	2	5.499997250001375
MAST2	11	2	5.499997250001375
POGLUT1	11	2	5.499997250001375
ATP9B	11	2	5.499997250001375
ATRN	11	2	5.499997250001375
ESR2	11	2	5.499997250001375
ZFYVE9	11	2	5.499997250001375
BPIFB6	11	2	5.499997250001375
ANKAR	11	2	5.499997250001375
EXOC1	11	2	5.499997250001375
RHPN2	11	2	5.499997250001375
TMEM198	11	2	5.499997250001375
MPRIP	11	2	5.499997250001375
MOXD1	11	2	5.499997250001375
MYPN	11	2	5.499997250001375
CEL	11	2	5.499997250001375
GABRA3	11	2	5.499997250001375
PTPRO	11	2	5.499997250001375
SSFA2	11	2	5.499997250001375
LTF	11	2	5.499997250001375
LY75-CD302	11	2	5.499997250001375
SSH1	11	2	5.499997250001375
EPHA6	27	5	5.399998920000216
SORCS3	27	5	5.399998920000216
DHX37	16	3	5.333331555556148
PEAK1	16	3	5.333331555556148
SLC13A2	16	3	5.333331555556148
FAM129B	16	3	5.333331555556148
SFSWAP	16	3	5.333331555556148
CCDC171	16	3	5.333331555556148
SLCO1C1	16	3	5.333331555556148
ZBTB16	16	3	5.333331555556148
GNPTAB	16	3	5.333331555556148
KIF4B	16	3	5.333331555556148
ANKRD50	16	3	5.333331555556148
DTX1	16	3	5.333331555556148
GPRC5B	16	3	5.333331555556148
F13B	16	3	5.333331555556148
LMX1A	16	3	5.333331555556148
CNGB1	16	3	5.333331555556148
CD1D	16	3	5.333331555556148
MAP3K4	16	3	5.333331555556148
SLC4A2	16	3	5.333331555556148
DNHD1	16	3	5.333331555556148
PREX1	21	4	5.2499986875003275
PLXNB1	21	4	5.2499986875003275
ZNF106	21	4	5.2499986875003275
DOPEY1	21	4	5.2499986875003275
USP24	21	4	5.2499986875003275
PC	21	4	5.2499986875003275
GOLGA3	21	4	5.2499986875003275
UNC13B	21	4	5.2499986875003275
CNTNAP1	21	4	5.2499986875003275
STXBP5L	21	4	5.2499986875003275
TRPC5	21	4	5.2499986875003275
ZNF516	21	4	5.2499986875003275
TAOK2	21	4	5.2499986875003275
MKRN3	26	5	5.199998960000208
ACAN	31	6	5.166665805555699
ADAMTS18	36	7	5.14285640816337
NBEA	46	9	5.11111054320994
GPR98	66	13	5.076922686390563
FRAS1	35	7	4.999999285714388
LAMA2	35	7	4.999999285714388
RAI1	30	6	4.9999991666668056
ASTN2	30	6	4.9999991666668056
FREM1	25	5	4.9999990000002
SCAF4	20	4	4.999998750000312
MICAL2	20	4	4.999998750000312
CACNA2D3	20	4	4.999998750000312
ALPK3	20	4	4.999998750000312
PLCG1	20	4	4.999998750000312
TEK	15	3	4.999998333333888
DPYSL4	15	3	4.999998333333888
PRKD2	15	3	4.999998333333888
RECQL4	15	3	4.999998333333888
SPECC1	15	3	4.999998333333888
THBS4	15	3	4.999998333333888
MYO7A	15	3	4.999998333333888
NELL2	15	3	4.999998333333888
UVSSA	15	3	4.999998333333888
SMO	15	3	4.999998333333888
ZBTB38	15	3	4.999998333333888
ZNF638	15	3	4.999998333333888
PIGG	15	3	4.999998333333888
VARS	15	3	4.999998333333888
NETO1	15	3	4.999998333333888
ERCC6-PGBD3	15	3	4.999998333333888
PSD4	15	3	4.999998333333888
KLHL1	15	3	4.999998333333888
RICTOR	15	3	4.999998333333888
FBLN2	15	3	4.999998333333888
POTEG	15	3	4.999998333333888
ZNF287	10	2	4.99999750000125
OR4A16	10	2	4.99999750000125
NLRP13	10	2	4.99999750000125
NKTR	10	2	4.99999750000125
MAMDC2	10	2	4.99999750000125
ZNF311	10	2	4.99999750000125
MAGEA3	10	2	4.99999750000125
ZNF81	10	2	4.99999750000125
NT5C1B	10	2	4.99999750000125
ZNF385D	10	2	4.99999750000125
HERC6	10	2	4.99999750000125
AGAP6	10	2	4.99999750000125
LMBRD1	10	2	4.99999750000125
LZTS2	10	2	4.99999750000125
IKZF4	10	2	4.99999750000125
KIAA1958	10	2	4.99999750000125
VANGL2	10	2	4.99999750000125
ZNF211	10	2	4.99999750000125
MPP2	10	2	4.99999750000125
TRIM42	10	2	4.99999750000125
DHX9	10	2	4.99999750000125
IL4I1	10	2	4.99999750000125
COG2	10	2	4.99999750000125
WDR19	10	2	4.99999750000125
CACNB2	10	2	4.99999750000125
KRT23	10	2	4.99999750000125
GPRASP2	10	2	4.99999750000125
WDR63	10	2	4.99999750000125
U2SURP	10	2	4.99999750000125
CLCN3	10	2	4.99999750000125
NR1I2	10	2	4.99999750000125
NPBWR2	10	2	4.99999750000125
TTC6	10	2	4.99999750000125
KRT2	10	2	4.99999750000125
MCM7	10	2	4.99999750000125
MSLNL	10	2	4.99999750000125
MFN2	10	2	4.99999750000125
NOX5	10	2	4.99999750000125
TTBK2	10	2	4.99999750000125
CHRND	10	2	4.99999750000125
TSPYL6	10	2	4.99999750000125
CPNE8	10	2	4.99999750000125
COL19A1	10	2	4.99999750000125
ILDR2	10	2	4.99999750000125
KCTD3	10	2	4.99999750000125
HNRNPUL1	10	2	4.99999750000125
DHX35	10	2	4.99999750000125
ACLY	10	2	4.99999750000125
DKK2	10	2	4.99999750000125
ABTB2	10	2	4.99999750000125
TSC22D1	10	2	4.99999750000125
OAS3	10	2	4.99999750000125
OR2M7	10	2	4.99999750000125
ZBTB5	10	2	4.99999750000125
ARL13B	10	2	4.99999750000125
STAG2	10	2	4.99999750000125
ATP6V1C2	10	2	4.99999750000125
SEL1L2	10	2	4.99999750000125
SLC9A2	10	2	4.99999750000125
PLEKHA5	10	2	4.99999750000125
OR8J3	10	2	4.99999750000125
SLC2A10	10	2	4.99999750000125
SLC23A2	10	2	4.99999750000125
PCOLCE2	10	2	4.99999750000125
FAM160A2	10	2	4.99999750000125
EIF2B4	10	2	4.99999750000125
TAOK1	10	2	4.99999750000125
OSBPL1A	10	2	4.99999750000125
CRHR1	10	2	4.99999750000125
FBXO11	10	2	4.99999750000125
ARHGAP22	10	2	4.99999750000125
ERN2	10	2	4.99999750000125
OTUD7B	10	2	4.99999750000125
PLAG1	10	2	4.99999750000125
PHKA2	10	2	4.99999750000125
ARHGAP36	10	2	4.99999750000125
RPS6KC1	10	2	4.99999750000125
FAM166A	10	2	4.99999750000125
SMC3	10	2	4.99999750000125
PCED1B	10	2	4.99999750000125
PPP1R13B	10	2	4.99999750000125
PCM1	10	2	4.99999750000125
RB1	10	2	4.99999750000125
CTTN	10	2	4.99999750000125
PLD2	10	2	4.99999750000125
CTIF	10	2	4.99999750000125
SHC3	10	2	4.99999750000125
PSD2	10	2	4.99999750000125
C2orf78	10	2	4.99999750000125
AP5B1	10	2	4.99999750000125
EBF2	10	2	4.99999750000125
SUSD1	10	2	4.99999750000125
MEPCE	5	1	4.999995000005001
IRF5	5	1	4.999995000005001
METAP1D	5	1	4.999995000005001
C4orf17	5	1	4.999995000005001
WLS	5	1	4.999995000005001
IRF2BP1	5	1	4.999995000005001
ATG7	5	1	4.999995000005001
ABT1	5	1	4.999995000005001
GFRAL	5	1	4.999995000005001
IRF6	5	1	4.999995000005001
IRAK1BP1	5	1	4.999995000005001
IRAK1	5	1	4.999995000005001
MGAT2	5	1	4.999995000005001
ZNF440	5	1	4.999995000005001
WDR65	5	1	4.999995000005001
ANGPTL6	5	1	4.999995000005001
PRC1	5	1	4.999995000005001
COPS2	5	1	4.999995000005001
PRNP	5	1	4.999995000005001
WNT4	5	1	4.999995000005001
MATR3	5	1	4.999995000005001
EDN3	5	1	4.999995000005001
SARS2	5	1	4.999995000005001
PSMB6	5	1	4.999995000005001
SCTR	5	1	4.999995000005001
ARFGAP2	5	1	4.999995000005001
MAPK10	5	1	4.999995000005001
XPNPEP1	5	1	4.999995000005001
GLIS1	5	1	4.999995000005001
JMY	5	1	4.999995000005001
MAU2	5	1	4.999995000005001
BPNT1	5	1	4.999995000005001
FAM53C	5	1	4.999995000005001
CCSER2	5	1	4.999995000005001
SPNS1	5	1	4.999995000005001
TM9SF2	5	1	4.999995000005001
FAM86B2	5	1	4.999995000005001
MCM5	5	1	4.999995000005001
DLK2	5	1	4.999995000005001
PRKCI	5	1	4.999995000005001
GIMAP1	5	1	4.999995000005001
GET4	5	1	4.999995000005001
GDI2	5	1	4.999995000005001
CCDC91	5	1	4.999995000005001
GDPD1	5	1	4.999995000005001
TMEM38A	5	1	4.999995000005001
TMEM74	5	1	4.999995000005001
INHA	5	1	4.999995000005001
CX3CL1	5	1	4.999995000005001
AMY2A	5	1	4.999995000005001
ILKAP	5	1	4.999995000005001
PORCN	5	1	4.999995000005001
KLF4	5	1	4.999995000005001
MSH4	5	1	4.999995000005001
ILK	5	1	4.999995000005001
VSIG10	5	1	4.999995000005001
MSH5	5	1	4.999995000005001
GALE	5	1	4.999995000005001
IL5RA	5	1	4.999995000005001
IL4R	5	1	4.999995000005001
SH3GLB2	5	1	4.999995000005001
POMGNT2	5	1	4.999995000005001
BTRC	5	1	4.999995000005001
ASPHD1	5	1	4.999995000005001
TMPRSS11A	5	1	4.999995000005001
FBXO43	5	1	4.999995000005001
MTM1	5	1	4.999995000005001
DEFB112	5	1	4.999995000005001
FBXO47	5	1	4.999995000005001
DEDD	5	1	4.999995000005001
PPEF1	5	1	4.999995000005001
DALRD3	5	1	4.999995000005001
ARHGAP26	5	1	4.999995000005001
PPP2R2A	5	1	4.999995000005001
ADCK4	5	1	4.999995000005001
SERPINA6	5	1	4.999995000005001
SERPINA7	5	1	4.999995000005001
EPB42	5	1	4.999995000005001
ZNF474	5	1	4.999995000005001
MLC1	5	1	4.999995000005001
MAP2K4	5	1	4.999995000005001
WDR48	5	1	4.999995000005001
ZNF483	5	1	4.999995000005001
ANAPC5	5	1	4.999995000005001
PPP3CC	5	1	4.999995000005001
