gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
EIF5B	6	7	0	1	11	0.776185346540294	0.875847761821524	0.875847761821524	5.62324534562866	0.600938333360509	0.897348857731551	0.871923798979753	0.000647053471424126	0.938257176728751	0.91395295045547	0.949027993342604	0.684207962862217	0.00478433369112619	0.839300986336718
KYNU	3	1	1	1	4	0.286845839176264	4.64431282602715	4.64431282602715	6.39250721468783	0.172103114757986	0.0995842864650248	0.067105666495297	0.00849054631261884	0.827439783127048	0.866859071043279	0.949027993342604	1	0.00482606362918192	0.839300986336718
CTSW	3	10	0	0	2	4.39902101179118	0	0	4.33393665027641	0.00236649164841074	0.51339818754275	0.00671049769451526	0.0867566278125577	0.552850973351397	0.866859071043279	0.949027993342604	1	0.00491868326770628	0.839300986336718
CFH	1	26	0	2	0	4.81075931576395	3.29086311165016	3.29086311165016	0	0.000115505378022962	0.194298858152609	0.000582714310613186	1	0.110505645231397	0.866859071043279	0.286447945759013	1	0.00492266183439327	0.839300986336718
NPBWR1	4	19	0	0	0	4.48055802590124	0	0	0	0.000127472202209766	0.754896283987601	0.000584558547415237	1	0.116411091572564	0.866859071043279	0.286447945759013	1	0.00493639445084559	0.839300986336718
RP11-812E19.9	1	5	0	0	1	7.56124361602012	0	0	16.0761113829833	0.00264468705345466	0.729298656800787	0.00984387441691426	0.0598434012319682	0.564122304582078	0.866859071043279	0.949027993342604	1	0.00497011891682408	0.839300986336718
C1QTNF1	0	11	0	0	1	6.0402478318478	0	0	3.03831142344561	0.000602591901706195	0.65525008407566	0.00217874715378685	0.270841326520138	0.263188562982156	0.866859071043279	0.609173138205365	1	0.00497758357121336	0.839300986336718
FOXA3	0	5	1	0	3	3.15177163846336	23.9257581518352	23.9257581518352	6.83731643674222	0.082154380067109	0.0393778635581973	0.0383124877114419	0.0155265366837423	0.818901460893323	0.866859071043279	0.949027993342604	1	0.00501299678265921	0.839300986336718
ABCB1	4	19	2	2	7	2.21395421984215	4.41437874169264	4.41437874169264	3.61273238882115	0.0451140639755627	0.0289538298553972	0.0336154575372759	0.0179020252903193	0.810710492953518	0.866859071043279	0.949027993342604	1	0.00506438635766371	0.840897407535715
CFHR3	3	10	0	0	1	5.23007357219023	0	0	2.99166147162933	0.000740699248479082	0.51485777157197	0.00227117140299082	0.274279622597604	0.29179193335673	0.866859071043279	0.609173138205365	1	0.00522086847172776	0.859774331684282
TTK	1	8	1	1	7	2.28907135752184	4.55199176454615	4.55199176454615	4.94995231534595	0.13032347923974	0.109380478120143	0.140632062271952	0.00477706709193561	0.823728205146992	0.866859071043279	0.949027993342604	1	0.00557973267495315	0.885092386790457
SLC22A3	2	1	2	1	1	0.179190102303473	9.0255350806651	9.0255350806651	1.25470844486818	0.0539825763136704	0.00843629758292475	0.00130915131905018	0.515489953070962	0.811799356824815	0.866859071043279	0.439682316738058	1	0.00560197519811023	0.885092386790457
IFNA4	0	4	1	0	0	10.8750215883471	58.5587440078811	58.5587440078811	0	0.00192667139126357	0.0145131697588519	0.000676281387770761	1	0.507847699107386	0.866859071043279	0.311756104965485	1	0.0056123924978968	0.885092386790457
OR11L1	3	8	3	0	1	2.08630391515034	20.0217494678655	20.0217494678655	2.80844477196754	0.150767485880361	0.000762175378557162	0.00234843310887267	0.288663176991648	0.82693997581105	0.60500327942317	0.612758046628063	1	0.00562424961560981	0.885092386790457
KIF7	3	3	0	0	7	0.315340910271621	0	0	4.94103542437017	0.0730993588193192	0.289844003237839	0.140993980836772	0.0048158869306051	0.818009788931489	0.866859071043279	0.949027993342604	1	0.00563231067470549	0.885092386790457
PTF1A	2	0	2	0	0	0	29.0585993389756	29.0585993389756	0	0.0395781999336299	0.00256124799057167	0.000680744014381451	1	0.80544310157222	0.866859071043279	0.311756104965485	1	0.00564495007748411	0.885092386790457
OR4N2	5	13	1	0	2	3.0202510543722	6.41951141839054	6.41951141839054	7.18898005803521	0.00934027678379012	0.161670405556744	0.0184805362204303	0.0372042647852833	0.673256014019945	0.866859071043279	0.949027993342604	1	0.00569458230675934	0.885092386790457
FAM83E	0	7	0	0	4	2.81464586656234	0	0	8.22302607017734	0.0817957377269914	0.639758811625215	0.183523640509763	0.00377070826259905	0.818901460893323	0.866859071043279	0.949027993342604	1	0.00572704247089539	0.885092386790457
LRRC52	4	6	4	0	0	1.48203355073383	19.0075983235861	19.0075983235861	0	0.466930378340585	0.000137978457928067	0.000698274089067086	1	0.897703706398654	0.198008942730914	0.311756104965485	1	0.00577256126705883	0.885317010812816
C19orf40	1	1	1	0	3	0.975267329632493	12.757725142839	12.757725142839	12.264278287836	0.981566028772823	0.0780666751563098	0.208742748848992	0.00340202015086376	0.997216228293879	0.866859071043279	0.949027993342604	1	0.00585874041331536	0.887946485640838
EAF2	4	1	0	0	4	0.481082393520934	0	0	11.79219423823	0.446309003775535	0.566043983284592	0.645211311160167	0.00110478198821146	0.889967024271853	0.866859071043279	0.949027993342604	0.761012925664398	0.00587809878006229	0.887946485640838
SLC23A2	2	8	0	0	6	2.05485105011753	0	0	6.12023804514741	0.171790546493095	0.415003978305791	0.246245106512635	0.00292171078839127	0.827439783127048	0.866859071043279	0.949027993342604	1	0.00592617712173571	0.888184998153159
KANSL1L	1	6	1	0	9	1.30541334247592	1.70902832193832	1.70902832193832	5.98173403454631	0.651402604462485	0.643284733479328	0.843842018930488	0.000859464431876873	0.946270094256299	0.866859071043279	0.949027993342604	0.726324307979804	0.00596809391024222	0.888184998153159
SPG20	3	15	0	0	4	3.15059941822439	0	0	3.37214302264582	0.0076582567277369	0.389125222319912	0.0143688175431023	0.0531709326199755	0.673256014019945	0.866859071043279	0.949027993342604	1	0.00624720888805474	0.922887307131676
NLRC5	5	17	4	1	7	1.58880636501287	5.80129921051718	5.80129921051718	2.8714544826404	0.244563620635083	0.00511812197003536	0.0186472692344634	0.0414283155554024	0.838876734874033	0.866859071043279	0.949027993342604	1	0.0063083199968399	0.925112825230002
PAX1	7	16	0	0	5	1.6740818057103	0	0	7.08341876373143	0.178768406376389	0.432396669219363	0.270141708043543	0.00294194742780656	0.827439783127048	0.866859071043279	0.949027993342604	1	0.00646721249963222	0.934018996716061
SLITRK2	3	24	3	0	1	3.42174810155453	7.49165943791807	7.49165943791807	0.944856337964336	0.00137775438859267	0.0134437399056028	0.00131307247047352	0.607587535038171	0.460892036877243	0.866859071043279	0.439682316738058	1	0.00648907418279043	0.934018996716061
LENG1	0	6	0	0	3	4.26328894464239	0	0	7.15240269638077	0.0210275094840974	0.643824628325593	0.0576894293751549	0.0138765965756944	0.758462644605027	0.866859071043279	0.949027993342604	1	0.00650851921458606	0.934018996716061
GOLT1A	0	2	0	0	3	2.62942687599306	0	0	16.3420260452519	0.290522712864958	0.705172168015528	0.523554437860718	0.00155217820352892	0.846382057738133	0.866859071043279	0.949027993342604	0.820652954923672	0.00659482392650246	0.939692251825255
MBD6	2	7	1	0	9	1.36569433989557	3.15675012859702	3.15675012859702	5.46959090227957	0.567152280502261	0.351949595527451	0.595998698111881	0.00142967088986318	0.930817437268465	0.866859071043279	0.949027993342604	0.80894834536647	0.0068744507632198	0.972637959745415
RCOR3	0	6	1	2	2	2.73257381246641	18.2963854596	18.2963854596	2.16484752514731	0.10575708024312	0.00131849656797756	0.00364766450023546	0.237588833802642	0.819767563771569	0.866859071043279	0.76699058503202	1	0.00697725132095284	0.973502647891812
SPATC1	7	7	0	0	5	1.13567151987282	0	0	8.84839916771742	0.791801923382019	0.447480475002552	0.712963446717642	0.0012155961091136	0.970326688622586	0.866859071043279	0.949027993342604	0.778981938722624	0.00697747156918127	0.973502647891812
HIST1H1A	1	4	0	0	3	3.2866734669615	0	0	11.6248523536078	0.0867505379380507	0.860241792436628	0.225654235396755	0.00392879244625724	0.819767563771569	0.892769143646072	0.949027993342604	1	0.00711736735249779	0.986172603303677
C11orf57	0	1	0	0	5	0.779342095553511	0	0	9.2437987715759	0.816947584425295	0.679075328306118	0.897304908973588	0.00101681695146567	0.973768471033202	0.866859071043279	0.949319062757093	0.756624791551732	0.007298645715895	0.996019874844966
C1QA	1	0	0	0	3	0	0	0	9.66646120495942	0.0553032649678565	0.612645426981046	0.145353813190427	0.00640820226224587	0.812097471676765	0.866859071043279	0.949027993342604	1	0.00743186979736299	0.996019874844966
TRIM49	1	10	0	0	0	6.69746489714755	0	0	0	0.000256115169944393	0.606345867699961	0.000931905895178664	1	0.160800308729775	0.866859071043279	0.36711610470656	1	0.00743500497181482	0.996019874844966
GPR162	0	10	0	0	4	3.45159167712751	0	0	5.17377473962056	0.0217929370169219	0.637829021921595	0.0578877501126893	0.0162050143819443	0.75932984967615	0.866859071043279	0.949027993342604	1	0.0074780121820136	0.996019874844966
RBM6	0	9	2	0	8	2.21157302414031	3.83971960709411	3.83971960709411	4.65967611326226	0.155512662616598	0.154677870062053	0.209274371167928	0.00452356255247673	0.827439783127048	0.866859071043279	0.949027993342604	1	0.00753788679077605	0.996019874844966
E2F8	1	10	3	1	3	2.44612261723076	10.2847628315163	10.2847628315163	2.22695255429091	0.0831577200903405	0.00198758629600237	0.0055051159995988	0.172957840768897	0.818901460893323	0.866859071043279	0.949027993342604	1	0.00757607637475877	0.996019874844966
RGS22	4	15	0	0	7	1.75547081700149	0	0	4.20623473968047	0.181126634752032	0.157027777514434	0.0987413563117243	0.00968442010391186	0.827439783127048	0.866859071043279	0.949027993342604	1	0.00760458898518623	0.996019874844966
KLRC2	0	4	0	0	3	3.61514912642522	0	0	10.1086118505053	0.0732837625005498	0.626357300028258	0.167961415512253	0.00569724247725991	0.818009788931489	0.866859071043279	0.949027993342604	1	0.00760920614432736	0.996019874844966
AP4M1	1	9	0	2	1	4.89921400046064	10.7263079664737	10.7263079664737	1.68190818988506	0.00292756579665143	0.0208519069988099	0.00226123503078934	0.42480015804348	0.5823537071339	0.866859071043279	0.609173138205365	1	0.00763461553561917	0.996019874844966
TTC14	1	6	2	0	6	2.13448815629811	8.50755338434855	8.50755338434855	4.14431371664486	0.201729591232844	0.0331147065302965	0.0699738193478642	0.0140845573456879	0.828829763088863	0.866859071043279	0.949027993342604	1	0.00780783518545514	0.999999852804622
ALPPL2	1	5	0	0	4	1.60884505345122	0	0	10.4901903799798	0.445271775622158	0.546907829826045	0.598135537470985	0.00165780845849663	0.889967024271853	0.866859071043279	0.949027993342604	0.85402640358092	0.00784965431885187	0.999999852804622
COL12A1	14	54	0	1	8	1.85328365818861	0.307144142650385	0.307144142650385	1.73767459241455	0.016604149230223	0.167144134044863	0.00597247793620681	0.166397468687671	0.726955880124433	0.866859071043279	0.949027993342604	1	0.00786494396081339	0.999999852804622
SYCP1	3	9	0	0	7	1.35218814063295	0	0	5.19747352002867	0.540509364033868	0.166385214832465	0.262697433563945	0.00382894680320785	0.924079789043073	0.866859071043279	0.949027993342604	1	0.00794817961736483	0.999999852804622
CSGALNACT1	2	10	1	2	2	2.61657221230259	12.0714037750057	12.0714037750057	2.72379918496259	0.0525351944889892	0.00365341413781128	0.00579007318633151	0.17441406187948	0.810710492953518	0.866859071043279	0.949027993342604	1	0.0079758875369742	0.999999852804622
PYHIN1	1	11	2	0	2	3.83898045241832	8.91252657301775	8.91252657301775	3.04445261084145	0.00736058665951422	0.0301995713168332	0.00686340978948519	0.148772127178189	0.673256014019945	0.866859071043279	0.949027993342604	1	0.0080531781797526	0.999999852804622
ADAM30	1	3	3	0	3	0.650197270121745	10.9839199213506	10.9839199213506	2.77838332573738	0.541474776592357	0.0052152419407332	0.0088493684848252	0.115439044107059	0.924515147150254	0.866859071043279	0.949027993342604	1	0.0080564738906872	0.999999852804622
PRKX	1	1	0	2	2	0.467646999172822	18.3043863930569	18.3043863930569	4.73376546586793	0.447081453466508	0.007004042385516	0.0140308766182394	0.0752684409561703	0.890307610426763	0.866859071043279	0.949027993342604	1	0.0082936134432049	0.999999852804622
ALPP	10	10	0	0	4	1.35416404477895	0	0	9.39167790351977	0.465668639365431	0.317734124666167	0.43687672172403	0.00241783371749929	0.897347845145873	0.866859071043279	0.949027993342604	1	0.00829507356133596	0.999999852804622
OR4N4	6	18	0	0	0	3.93203274529916	0	0	0	0.000311129236290286	0.549199962319642	0.00106908755577728	1	0.174632174684893	0.866859071043279	0.388466577573841	1	0.00838266179883573	0.999999852804622
SCN3A	2	24	0	0	6	2.84176627254064	0	0	2.056214198181	0.0100595456458523	0.237996276427951	0.00843187038669924	0.126820055384347	0.692144971132942	0.866859071043279	0.949027993342604	1	0.00838432216322038	0.999999852804622
SHCBP1L	2	5	0	0	6	0.995616468529152	0	0	7.16239404866502	0.994105523316497	0.437930182241406	0.738362445674343	0.00145987150457783	0.998341342925551	0.866859071043279	0.949027993342604	0.80894834536647	0.00844300873643256	0.999999852804622
FOXQ1	1	1	1	0	2	0.538618590808343	53.649130019538	53.649130019538	8.54034170636845	0.541943468780346	0.0156889974159617	0.039245822004404	0.0274683487285601	0.924608205780056	0.866859071043279	0.949027993342604	1	0.00844371681016398	0.999999852804622
NTNG1	2	15	3	0	2	3.24603268004642	7.85606044184026	7.85606044184026	2.28441484918525	0.00824066844509019	0.012469467097883	0.00487302066954498	0.221542214679165	0.673256014019945	0.866859071043279	0.92362130445121	1	0.00845438733600556	0.999999852804622
AGAP7	1	8	0	0	2	4.57507476197681	0	0	5.60949137140844	0.0060263353668496	0.651526893834714	0.0190346149998598	0.0568704127447548	0.673256014019945	0.866859071043279	0.949027993342604	1	0.00847437565183407	0.999999852804622
VCX3A	2	5	0	0	0	12.6406012397736	0	0	0	0.000225295020916172	0.863822951158742	0.00108277976925664	1	0.157095838379489	0.894389524324281	0.388466577573841	1	0.0084762422343907	0.999999852804622
LMTK3	5	1	0	0	5	0.117363649870297	0	0	3.18992250123852	0.00788439237258476	0.411874545744422	0.0240493630115518	0.0454794202782999	0.673256014019945	0.866859071043279	0.949027993342604	1	0.00855110145478477	0.999999852804622
SIN3A	3	5	5	0	3	0.626800034102523	6.44856094841451	6.44856094841451	1.45951803069553	0.413152953402605	0.00390225602564642	0.00338178352677043	0.331442076424247	0.880530455000636	0.866859071043279	0.758069650293185	1	0.00873563703581415	0.999999852804622
CADM1	1	17	0	0	0	4.75563055501513	0	0	0	0.000487268359240733	0.450863509212852	0.00112109035314678	1	0.233088300131085	0.866859071043279	0.395154847106526	1	0.0087371655787597	0.999999852804622
KLHL14	3	14	0	0	4	2.79915139171636	0	0	4.02414630077887	0.0189242386165634	0.400264760148619	0.0344505464522287	0.0332504381052506	0.746275598069306	0.866859071043279	0.949027993342604	1	0.00890269885524819	0.999999852804622
BMPR1A	0	5	3	1	2	1.65186116156601	12.6453818444179	12.6453818444179	2.12716436750416	0.440097413090302	0.00110427387654799	0.00484982292623604	0.242996805556716	0.887779595394712	0.792355944775917	0.92362130445121	1	0.0091256724124793	0.999999852804622
SOS2	1	11	1	1	8	2.25611034843381	3.79700925732035	3.79700925732035	4.16721380128479	0.107326129027437	0.151535689990246	0.15929359158782	0.00762924838390364	0.820595985420498	0.866859071043279	0.949027993342604	1	0.00937325787456433	0.999999852804622
NBN	1	9	0	0	5	3.20383972505795	0	0	3.97318838295622	0.0282327461050355	0.435197082487353	0.0527102961275885	0.0231356363528656	0.770458722459397	0.866859071043279	0.949027993342604	1	0.00940141653963378	0.999999852804622
TRPS1	14	37	4	0	5	2.05855708797207	3.4357706213819	3.4357706213819	2.38714890256349	0.00894859455670893	0.0508895034904295	0.0122381185918875	0.0999130758650114	0.673256014019945	0.866859071043279	0.949027993342604	1	0.00942329684777188	0.999999852804622
SPTA1	19	75	4	3	8	1.86582319099448	1.46051463016809	1.46051463016809	2.49734929893782	0.00558376715939879	0.395858390444382	0.0212625773639973	0.0579019977902816	0.673256014019945	0.866859071043279	0.949027993342604	1	0.00947958812102723	0.999999852804622
TCEAL6	1	4	0	0	2	3.49442642856611	0	0	17.7873751758947	0.072819645121265	0.699038635289944	0.179767701204192	0.00711565033235197	0.818009788931489	0.866859071043279	0.949027993342604	1	0.00980037776082987	0.999999852804622
CDKN2A.p14arf	3	6	2	0	2	1.95359120529027	9.43277750158148	9.43277750158148	9.45085127359268	0.231175239010141	0.0251232662690849	0.0559752666122992	0.0229132026133913	0.838876734874033	0.866859071043279	0.949027993342604	1	0.00982307926078574	0.999999852804622
SOHLH2	1	14	0	0	2	3.93269594165725	0	0	2.51184750572815	0.00364930185086598	0.393048816307434	0.00660332921779105	0.195096240587562	0.610984362381237	0.866859071043279	0.949027993342604	1	0.00986110266072104	0.999999852804622
CCDC97	1	11	0	1	1	4.93215390502498	8.57062895477344	8.57062895477344	1.97232805244465	0.00149001333392373	0.121488325416236	0.003453425732027	0.378989846078063	0.461247040363814	0.866859071043279	0.758217211843271	1	0.00999754624726124	0.999999852804622
SLC46A3	1	8	0	0	3	4.00625392010419	0	0	4.3934089176711	0.011890873157998	0.535144021156851	0.0298582682572419	0.0443096854977037	0.7160603279907	0.866859071043279	0.949027993342604	1	0.0100917194733103	0.999999852804622
CCDC178	3	13	0	2	7	1.80433100354929	2.32996856278033	2.32996856278033	5.17491417667008	0.189215097755336	0.329460079144584	0.342613353755156	0.00390588371638308	0.828829763088863	0.866859071043279	0.949027993342604	1	0.0101923588258784	0.999999852804622
CDH9	1	23	2	0	1	4.23668702606917	4.82072373190837	4.82072373190837	0.801121064102139	0.000596188298149891	0.0984412867166734	0.00204797406112833	0.660983530751635	0.263188562982156	0.866859071043279	0.590252243771075	1	0.0102946205863852	0.999999852804622
CD58	1	1	2	0	2	0.777567685609068	17.717537449803	17.717537449803	5.62049550845323	0.811733567833619	0.00749113030053883	0.0241432469051944	0.0566837921430368	0.972858644160703	0.866859071043279	0.949027993342604	1	0.0103926468054305	0.999999852804622
